start_time,end_time,size,trans_time,cwnd,rtt,rto,ssthresh,last_snd,min_rtt,delivery_rate,bytes_sent,bytes_retrans,client_trans_time
2020-08-25T09:43:35.534000Z,2020-08-25T09:43:36.150000Z,17.043,616.0,76.0,197.051,0.0,0.0,0.0,194.666,0.168949,0.0,0.0,0.0
2020-08-25T09:43:36.150000Z,2020-08-25T09:43:36.625999Z,25.409,476.0,108.0,200.278,0.0,0.0,0.0,194.666,0.006474,0.0,0.0,0.0
2020-08-25T09:43:36.626000Z,2020-08-25T09:43:37.069000Z,21.831,443.0,110.0,196.306,0.0,0.0,0.0,194.666,0.168185,0.0,0.0,0.0
2020-08-25T09:43:37.069000Z,2020-08-25T09:43:37.540000Z,22.976,471.0,102.0,196.233,0.0,0.0,0.0,194.666,0.036713,0.0,0.0,0.0
2020-08-25T09:43:37.540000Z,2020-08-25T09:43:37.997000Z,24.477,457.0,40.0,196.412,0.0,0.0,0.0,194.666,0.230969,0.0,0.0,0.0
2020-08-25T09:43:37.997000Z,2020-08-25T09:43:38.505000Z,20.404,508.0,50.0,196.927,0.0,0.0,0.0,194.666,0.043857,0.0,0.0,0.0
2020-08-25T09:43:38.505000Z,2020-08-25T09:43:40.419000Z,244.761,1914.0,50.0,196.389,0.0,0.0,0.0,194.666,0.114531,0.0,0.0,0.0
2020-08-25T09:43:40.419000Z,2020-08-25T09:43:42.472000Z,269.779,2053.0,60.0,198.218,0.0,0.0,0.0,194.666,0.177621,0.0,0.0,0.0
2020-08-25T09:43:42.472000Z,2020-08-25T09:43:44.300000Z,269.833,1828.0,62.0,197.19,0.0,0.0,0.0,194.666,0.014694,0.0,0.0,0.0
2020-08-25T09:43:44.301000Z,2020-08-25T09:43:45.981000Z,306.978,1680.0,72.0,197.748,0.0,0.0,0.0,194.666,0.196565,0.0,0.0,0.0
2020-08-25T09:43:45.981000Z,2020-08-25T09:43:47.748000Z,339.523,1767.0,88.0,196.353,0.0,0.0,0.0,194.666,0.080757,0.0,0.0,0.0
2020-08-25T09:43:47.748999Z,2020-08-25T09:43:49.736000Z,552.682,1987.0,98.0,196.697,0.0,0.0,0.0,194.666,0.036633,0.0,0.0,0.0
2020-08-25T09:43:49.737000Z,2020-08-25T09:43:50.902000Z,313.734,1165.0,122.0,196.685,0.0,0.0,0.0,194.666,0.147024,0.0,0.0,0.0
2020-08-25T09:43:50.903000Z,2020-08-25T09:43:53.184000Z,698.175,2281.0,128.0,196.5,0.0,0.0,0.0,194.666,0.214892,0.0,0.0,0.0
2020-08-25T09:43:53.184000Z,2020-08-25T09:43:54.331000Z,100.549,1147.0,146.0,196.337,0.0,0.0,0.0,194.666,0.007309,0.0,0.0,0.0
2020-08-25T09:43:54.331000Z,2020-08-25T09:43:54.772000Z,45.597,441.0,146.0,199.45,0.0,0.0,0.0,194.666,0.002585,0.0,0.0,0.0
2020-08-25T09:43:54.773000Z,2020-08-25T09:43:56.446000Z,592.93,1673.0,53.0,196.571,0.0,0.0,0.0,194.666,0.374376,0.0,0.0,0.0
2020-08-25T09:43:56.447000Z,2020-08-25T09:43:57.937999Z,493.699,1491.0,150.0,196.546,0.0,0.0,0.0,194.666,0.248891,0.0,0.0,0.0
2020-08-25T09:43:57.938000Z,2020-08-25T09:43:58.944000Z,502.638,1006.0,180.0,196.204,0.0,0.0,0.0,194.666,0.080499,0.0,0.0,0.0
2020-08-25T09:43:59.685000Z,2020-08-25T09:44:01.811000Z,819.934,2126.0,228.0,196.705,0.0,0.0,0.0,194.666,0.811551,0.0,0.0,0.0
2020-08-25T09:44:01.812000Z,2020-08-25T09:44:03.664000Z,1029.022,1852.0,228.0,196.234,0.0,0.0,0.0,194.666,0.002395,0.0,0.0,0.0
2020-08-25T09:44:03.665000Z,2020-08-25T09:44:05.649999Z,1290.434,1985.0,242.0,196.35,0.0,0.0,0.0,194.666,0.189205,0.0,0.0,0.0
2020-08-25T09:44:05.652000Z,2020-08-25T09:44:07.683000Z,1444.945,2031.0000000000002,260.0,196.051,0.0,0.0,0.0,194.666,0.517626,0.0,0.0,0.0
2020-08-25T09:44:07.685000Z,2020-08-25T09:44:10.221000Z,1678.987,2536.0,294.0,196.102,0.0,0.0,0.0,194.666,0.51814,0.0,0.0,0.0
2020-08-25T09:44:10.222000Z,2020-08-25T09:44:11.901000Z,1150.974,1679.0,338.0,196.89,0.0,0.0,0.0,194.666,0.007314,0.0,0.0,0.0
2020-08-25T09:44:11.902000Z,2020-08-25T09:44:13.246000Z,1000.763,1344.0,316.0,196.249,0.0,0.0,0.0,194.666,0.366903,0.0,0.0,0.0
2020-08-25T09:44:13.685000Z,2020-08-25T09:44:15.655000Z,1551.898,1970.0,316.0,200.859,0.0,0.0,0.0,194.666,0.238417,0.0,0.0,0.0
2020-08-25T09:44:15.656999Z,2020-08-25T09:44:17.472000Z,1361.932,1815.0,334.0,196.713,0.0,0.0,0.0,194.666,0.036691,0.0,0.0,0.0
2020-08-25T09:44:17.685000Z,2020-08-25T09:44:20.369999Z,1065.155,2685.0,380.0,197.061,0.0,0.0,0.0,194.666,0.058466,0.0,0.0,0.0
2020-08-25T09:44:20.371000Z,2020-08-25T09:44:21.877000Z,708.774,1506.0,405.0,196.78,0.0,0.0,0.0,194.666,0.00476,0.0,0.0,0.0
2020-08-25T09:44:21.878000Z,2020-08-25T09:44:22.929999Z,815.421,1052.0,458.0,201.29,0.0,0.0,0.0,194.666,0.055914,0.0,0.0,0.0
2020-08-25T09:44:23.685000Z,2020-08-25T09:44:24.917000Z,693.493,1232.0,458.0,196.816,0.0,0.0,0.0,194.666,0.079197,0.0,0.0,0.0
2020-08-25T09:44:25.687000Z,2020-08-25T09:44:27.183000Z,808.813,1496.0,434.0,196.746,0.0,0.0,0.0,194.666,0.010259,0.0,0.0,0.0
2020-08-25T09:44:27.685000Z,2020-08-25T09:44:28.865999Z,802.417,1181.0,428.0,196.977,0.0,0.0,0.0,194.666,0.021929,0.0,0.0,0.0
2020-08-25T09:44:29.685000Z,2020-08-25T09:44:30.852000Z,731.271,1167.0,457.0,199.3,0.0,0.0,0.0,194.666,0.142513,0.0,0.0,0.0
